row_id,order_id,order_date,ship_date,ship_mode
5345,CA-2012-112053,2012-10-11,2012-10-13,Second Class
5346,CA-2014-108539,2014-03-22,2014-03-24,Second Class
5347,CA-2014-108539,2014-03-22,2014-03-24,Second Class
5348,CA-2014-108539,2014-03-22,2014-03-24,Second Class
5349,CA-2012-149811,2012-01-04,2012-01-10,Standard Class
5350,CA-2012-149811,2012-01-04,2012-01-10,Standard Class
5351,US-2014-103814,2014-12-10,2014-12-17,Standard Class
5352,CA-2013-123932,2013-09-07,2013-09-13,Standard Class
5353,CA-2013-123932,2013-09-07,2013-09-13,Standard Class
5354,US-2013-101616,2013-09-04,2013-09-07,First Class
5355,CA-2011-113768,2011-05-13,2011-05-19,Standard Class
5356,CA-2011-113768,2011-05-13,2011-05-19,Standard Class
5357,CA-2013-138037,2013-09-30,2013-10-04,Standard Class
5358,CA-2011-150490,2011-08-05,2011-08-11,Standard Class
5359,CA-2011-150490,2011-08-05,2011-08-11,Standard Class
5360,CA-2011-150490,2011-08-05,2011-08-11,Standard Class
5361,US-2014-126060,2014-04-15,2014-04-19,Standard Class
5362,CA-2014-100951,2014-06-10,2014-06-11,First Class
5363,CA-2013-122014,2013-12-30,2014-01-03,Standard Class
5364,CA-2013-122014,2013-12-30,2014-01-03,Standard Class
5365,CA-2011-123477,2011-01-19,2011-01-22,Second Class
5366,CA-2013-107790,2013-11-21,2013-11-25,Standard Class
5367,CA-2014-158071,2014-06-11,2014-06-16,Standard Class
5368,CA-2014-158071,2014-06-11,2014-06-16,Standard Class
5369,CA-2014-158071,2014-06-11,2014-06-16,Standard Class
5370,CA-2014-147403,2014-09-11,2014-09-14,First Class
5371,US-2014-136721,2014-04-09,2014-04-13,Standard Class
5372,US-2014-136721,2014-04-09,2014-04-13,Standard Class
5373,CA-2012-118738,2012-10-24,2012-10-30,Standard Class
5374,CA-2012-118738,2012-10-24,2012-10-30,Standard Class
5375,CA-2012-118738,2012-10-24,2012-10-30,Standard Class
5376,CA-2014-134152,2014-05-28,2014-06-01,Standard Class
5377,CA-2014-134152,2014-05-28,2014-06-01,Standard Class
5378,CA-2011-125542,2011-12-05,2011-12-07,First Class
5379,CA-2011-125542,2011-12-05,2011-12-07,First Class
5380,CA-2013-136021,2013-08-15,2013-08-19,Standard Class
5381,CA-2013-136021,2013-08-15,2013-08-19,Standard Class
5382,CA-2013-149195,2013-09-06,2013-09-08,Second Class
5383,CA-2013-149195,2013-09-06,2013-09-08,Second Class
5384,CA-2013-149195,2013-09-06,2013-09-08,Second Class
5385,CA-2014-161410,2014-06-27,2014-07-04,Standard Class
5386,CA-2014-161410,2014-06-27,2014-07-04,Standard Class
5387,CA-2014-152786,2014-03-13,2014-03-18,Standard Class
5388,CA-2014-164707,2014-02-19,2014-02-22,Second Class
5389,CA-2014-164707,2014-02-19,2014-02-22,Second Class
5390,CA-2014-164707,2014-02-19,2014-02-22,Second Class
5391,CA-2014-163874,2014-11-11,2014-11-13,Second Class
5392,US-2011-123183,2011-11-19,2011-11-25,Standard Class
5393,US-2011-123183,2011-11-19,2011-11-25,Standard Class
5394,US-2011-123183,2011-11-19,2011-11-25,Standard Class
5395,US-2011-123183,2011-11-19,2011-11-25,Standard Class
5396,CA-2011-104829,2011-11-18,2011-11-21,Second Class
5397,US-2013-147340,2013-09-25,2013-09-25,Same Day
5398,CA-2013-145492,2013-11-21,2013-11-28,Standard Class
5399,CA-2013-163202,2013-09-28,2013-10-03,Standard Class
5400,CA-2013-117681,2013-04-10,2013-04-15,Standard Class
5401,CA-2014-132262,2014-09-22,2014-09-24,First Class
5402,CA-2014-132262,2014-09-22,2014-09-24,First Class
5403,CA-2014-123043,2014-08-25,2014-08-30,Standard Class
5404,CA-2014-123043,2014-08-25,2014-08-30,Standard Class
5405,US-2013-143280,2013-02-22,2013-02-26,Standard Class
5406,US-2013-143280,2013-02-22,2013-02-26,Standard Class
5407,US-2013-143280,2013-02-22,2013-02-26,Standard Class
5408,CA-2014-108854,2014-12-09,2014-12-15,Standard Class
5409,CA-2014-108854,2014-12-09,2014-12-15,Standard Class
5410,CA-2014-108854,2014-12-09,2014-12-15,Standard Class
5411,CA-2014-108854,2014-12-09,2014-12-15,Standard Class
5412,CA-2014-166856,2014-09-19,2014-09-23,Standard Class
5413,CA-2014-166856,2014-09-19,2014-09-23,Standard Class
5414,CA-2013-153157,2013-09-12,2013-09-15,First Class
5415,US-2014-125647,2014-09-24,2014-09-29,Standard Class
5416,US-2014-125647,2014-09-24,2014-09-29,Standard Class
5417,US-2014-125647,2014-09-24,2014-09-29,Standard Class
5418,CA-2011-132542,2011-10-06,2011-10-08,Second Class
5419,CA-2012-110877,2012-10-23,2012-10-26,First Class
5420,CA-2012-110877,2012-10-23,2012-10-26,First Class
5421,US-2013-151827,2013-04-01,2013-04-03,Second Class
5422,US-2013-151827,2013-04-01,2013-04-03,Second Class
5423,US-2013-163258,2013-12-30,2014-01-03,Standard Class
5424,CA-2014-103009,2014-11-04,2014-11-06,Second Class
5425,US-2014-120649,2014-01-21,2014-01-27,Standard Class
5426,CA-2013-153598,2013-12-04,2013-12-07,First Class
5427,CA-2013-153598,2013-12-04,2013-12-07,First Class
5428,US-2013-108497,2013-06-15,2013-06-15,Same Day
5429,CA-2013-113096,2013-09-03,2013-09-05,First Class
5430,CA-2011-136861,2011-09-05,2011-09-07,First Class
5431,CA-2014-117422,2014-10-22,2014-10-26,Standard Class
5432,CA-2014-117422,2014-10-22,2014-10-26,Standard Class
5433,CA-2014-117422,2014-10-22,2014-10-26,Standard Class
5434,CA-2014-129707,2014-04-26,2014-04-30,Standard Class
5435,CA-2012-160171,2012-10-19,2012-10-24,Standard Class
5436,CA-2012-160171,2012-10-19,2012-10-24,Standard Class
5437,CA-2011-103317,2011-07-05,2011-07-08,First Class
5438,CA-2011-103317,2011-07-05,2011-07-08,First Class
5439,CA-2011-103317,2011-07-05,2011-07-08,First Class
5440,CA-2013-167115,2013-04-05,2013-04-10,Standard Class
5441,US-2014-153633,2014-11-14,2014-11-19,Second Class
5442,CA-2014-155929,2014-09-10,2014-09-14,Standard Class
5443,CA-2012-148712,2012-04-17,2012-04-23,Standard Class
5444,CA-2012-148712,2012-04-17,2012-04-23,Standard Class
5445,CA-2012-148712,2012-04-17,2012-04-23,Standard Class
5446,CA-2013-128307,2013-07-26,2013-07-30,Standard Class
5447,US-2013-127425,2013-08-27,2013-09-01,Standard Class
5448,US-2013-127425,2013-08-27,2013-09-01,Standard Class
5449,US-2011-119081,2011-09-12,2011-09-19,Standard Class
5450,US-2011-119081,2011-09-12,2011-09-19,Standard Class
5451,US-2011-119081,2011-09-12,2011-09-19,Standard Class
5452,US-2011-119081,2011-09-12,2011-09-19,Standard Class
5453,CA-2013-140613,2013-07-23,2013-07-30,Standard Class
5454,US-2014-108700,2014-05-20,2014-05-24,Standard Class
5455,CA-2014-160962,2014-04-29,2014-05-03,Standard Class
5456,CA-2014-160962,2014-04-29,2014-05-03,Standard Class
5457,CA-2014-130631,2014-12-30,2015-01-03,Standard Class
5458,CA-2014-130631,2014-12-30,2015-01-03,Standard Class
5459,CA-2014-116680,2014-09-05,2014-09-07,Second Class
5460,CA-2014-116680,2014-09-05,2014-09-07,Second Class
5461,US-2011-107405,2011-03-21,2011-03-25,Standard Class
5462,CA-2014-101574,2014-09-29,2014-10-05,Standard Class
5463,CA-2011-146591,2011-01-20,2011-01-21,First Class
5464,CA-2011-146591,2011-01-20,2011-01-21,First Class
5465,CA-2011-146591,2011-01-20,2011-01-21,First Class
5466,CA-2011-146591,2011-01-20,2011-01-21,First Class
5467,CA-2011-107706,2011-02-15,2011-02-20,Second Class
5468,CA-2013-122448,2013-06-10,2013-06-15,Standard Class
5469,CA-2011-132451,2011-09-26,2011-09-27,First Class
5470,CA-2011-132451,2011-09-26,2011-09-27,First Class
5471,CA-2013-158547,2013-05-31,2013-06-05,Standard Class
5472,CA-2014-116946,2014-12-20,2014-12-24,Standard Class
5473,CA-2014-116946,2014-12-20,2014-12-24,Standard Class
5474,CA-2014-116946,2014-12-20,2014-12-24,Standard Class
5475,CA-2014-121741,2014-12-27,2014-12-27,Same Day
5476,CA-2014-169691,2014-06-16,2014-06-19,First Class
5477,CA-2014-169691,2014-06-16,2014-06-19,First Class
5478,CA-2014-169691,2014-06-16,2014-06-19,First Class
5479,CA-2013-121356,2013-11-21,2013-11-25,Standard Class
5480,CA-2011-101770,2011-03-31,2011-04-04,Standard Class
5481,CA-2014-105487,2014-10-09,2014-10-15,Standard Class
5482,CA-2014-105487,2014-10-09,2014-10-15,Standard Class
5483,CA-2014-105487,2014-10-09,2014-10-15,Standard Class
5484,CA-2014-105487,2014-10-09,2014-10-15,Standard Class
5485,CA-2014-148999,2014-01-31,2014-02-05,Standard Class
5486,CA-2011-107573,2011-12-12,2011-12-17,Standard Class
5487,CA-2012-156608,2012-10-24,2012-10-29,Standard Class
5488,CA-2014-134495,2014-04-02,2014-04-05,Second Class
5489,CA-2014-134495,2014-04-02,2014-04-05,Second Class
5490,CA-2014-134495,2014-04-02,2014-04-05,Second Class
5491,CA-2014-134495,2014-04-02,2014-04-05,Second Class
5492,CA-2014-164098,2014-01-27,2014-01-28,First Class
5493,CA-2011-105249,2011-11-28,2011-11-28,Same Day
5494,CA-2011-105249,2011-11-28,2011-11-28,Same Day
5495,CA-2011-105249,2011-11-28,2011-11-28,Same Day
5496,CA-2012-113523,2012-09-04,2012-09-08,Standard Class
5497,CA-2014-117821,2014-06-13,2014-06-17,Standard Class
5498,CA-2014-164378,2014-07-16,2014-07-19,Second Class
5499,CA-2014-164378,2014-07-16,2014-07-19,Second Class
5500,CA-2014-164378,2014-07-16,2014-07-19,Second Class
5501,CA-2014-164378,2014-07-16,2014-07-19,Second Class
5502,CA-2014-164378,2014-07-16,2014-07-19,Second Class
5503,CA-2014-127782,2014-11-03,2014-11-07,Standard Class
5504,CA-2014-127782,2014-11-03,2014-11-07,Standard Class
5505,CA-2014-127782,2014-11-03,2014-11-07,Standard Class
5506,CA-2014-127782,2014-11-03,2014-11-07,Standard Class
5507,US-2013-162026,2013-10-09,2013-10-09,Same Day
5508,CA-2013-150000,2013-04-09,2013-04-15,Standard Class
5509,CA-2012-168529,2012-10-08,2012-10-12,Standard Class
5510,US-2014-152569,2014-05-16,2014-05-21,Standard Class
5511,US-2014-152569,2014-05-16,2014-05-21,Standard Class
5512,US-2011-137680,2011-02-25,2011-03-02,Standard Class
5513,US-2011-137680,2011-02-25,2011-03-02,Standard Class
5514,CA-2012-103177,2012-05-30,2012-06-01,First Class
5515,CA-2012-103177,2012-05-30,2012-06-01,First Class
5516,CA-2012-103177,2012-05-30,2012-06-01,First Class
5517,US-2013-138408,2013-11-19,2013-11-22,Second Class
5518,CA-2014-117667,2014-12-05,2014-12-10,Standard Class
5519,CA-2014-117667,2014-12-05,2014-12-10,Standard Class
5520,CA-2014-117667,2014-12-05,2014-12-10,Standard Class
5521,CA-2014-117667,2014-12-05,2014-12-10,Standard Class
5522,CA-2014-117667,2014-12-05,2014-12-10,Standard Class
5523,CA-2013-110982,2013-06-06,2013-06-08,First Class
5524,CA-2013-110982,2013-06-06,2013-06-08,First Class
5525,CA-2013-147123,2013-12-11,2013-12-13,First Class
5526,CA-2014-154501,2014-05-01,2014-05-06,Standard Class
5527,CA-2014-166933,2014-04-25,2014-04-29,Standard Class
5528,CA-2012-142055,2012-05-08,2012-05-10,First Class
5529,CA-2012-137106,2012-03-31,2012-04-04,Standard Class
5530,CA-2014-136609,2014-08-07,2014-08-12,Standard Class
5531,CA-2014-160885,2014-12-03,2014-12-07,Standard Class
5532,US-2013-167472,2013-06-07,2013-06-08,First Class
5533,US-2013-167472,2013-06-07,2013-06-08,First Class
5534,US-2013-167472,2013-06-07,2013-06-08,First Class
5535,US-2013-167472,2013-06-07,2013-06-08,First Class
5536,US-2013-167472,2013-06-07,2013-06-08,First Class
5537,US-2013-167472,2013-06-07,2013-06-08,First Class
5538,US-2013-167472,2013-06-07,2013-06-08,First Class
5539,CA-2012-120551,2012-04-13,2012-04-20,Standard Class
5540,US-2014-150595,2014-05-23,2014-05-27,Standard Class
5541,US-2014-150595,2014-05-23,2014-05-27,Standard Class
5542,US-2014-150595,2014-05-23,2014-05-27,Standard Class
5543,CA-2013-134936,2013-12-20,2013-12-26,Standard Class
5544,CA-2013-134936,2013-12-20,2013-12-26,Standard Class
5545,CA-2013-134936,2013-12-20,2013-12-26,Standard Class
5546,CA-2014-102967,2014-09-23,2014-09-27,Standard Class
5547,CA-2014-151008,2014-09-08,2014-09-09,First Class
5548,CA-2014-151008,2014-09-08,2014-09-09,First Class
5549,CA-2011-159800,2011-11-28,2011-12-01,First Class
5550,CA-2011-159800,2011-11-28,2011-12-01,First Class
5551,US-2011-159618,2011-11-12,2011-11-16,Standard Class
5552,US-2011-159618,2011-11-12,2011-11-16,Standard Class
5553,US-2011-159618,2011-11-12,2011-11-16,Standard Class
5554,US-2011-159618,2011-11-12,2011-11-16,Standard Class
5555,US-2011-159618,2011-11-12,2011-11-16,Standard Class
5556,CA-2014-116113,2014-10-03,2014-10-07,Second Class
5557,CA-2012-125066,2012-12-14,2012-12-18,Standard Class
5558,CA-2012-125066,2012-12-14,2012-12-18,Standard Class
5559,US-2012-114741,2012-12-06,2012-12-10,Standard Class
5560,US-2012-114741,2012-12-06,2012-12-10,Standard Class
5561,US-2012-114741,2012-12-06,2012-12-10,Standard Class
5562,CA-2014-133263,2014-04-01,2014-04-03,Second Class
5563,CA-2014-133263,2014-04-01,2014-04-03,Second Class
5564,CA-2014-133263,2014-04-01,2014-04-03,Second Class
5565,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5566,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5567,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5568,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5569,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5570,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5571,CA-2014-157966,2014-03-14,2014-03-14,Same Day
5572,CA-2011-151162,2011-12-05,2011-12-09,Standard Class
5573,CA-2011-151162,2011-12-05,2011-12-09,Standard Class
5574,CA-2011-151162,2011-12-05,2011-12-09,Standard Class
5575,CA-2011-151162,2011-12-05,2011-12-09,Standard Class
5576,CA-2011-151162,2011-12-05,2011-12-09,Standard Class
5577,CA-2013-136686,2013-12-13,2013-12-17,Standard Class
5578,CA-2013-136686,2013-12-13,2013-12-17,Standard Class
5579,CA-2014-137498,2014-09-10,2014-09-15,Second Class
5580,CA-2014-137498,2014-09-10,2014-09-15,Second Class
5581,CA-2014-137498,2014-09-10,2014-09-15,Second Class
5582,CA-2014-163818,2014-10-05,2014-10-09,Standard Class
5583,CA-2013-161158,2013-05-10,2013-05-14,Standard Class
5584,CA-2011-116673,2011-12-15,2011-12-19,Second Class
5585,CA-2014-105333,2014-12-01,2014-12-05,Standard Class
5586,CA-2014-105333,2014-12-01,2014-12-05,Standard Class
5587,CA-2014-105333,2014-12-01,2014-12-05,Standard Class
5588,CA-2012-149993,2012-03-19,2012-03-20,First Class
5589,CA-2011-168158,2011-07-19,2011-07-24,Standard Class
5590,CA-2013-115224,2013-12-09,2013-12-12,Second Class
5591,CA-2013-115224,2013-12-09,2013-12-12,Second Class
5592,CA-2011-164742,2011-10-13,2011-10-18,Second Class
5593,CA-2011-164742,2011-10-13,2011-10-18,Second Class
5594,US-2014-108014,2014-11-20,2014-11-26,Standard Class
5595,CA-2014-160325,2014-09-25,2014-09-25,Same Day
5596,CA-2014-160325,2014-09-25,2014-09-25,Same Day
5597,CA-2012-159779,2012-09-25,2012-09-29,Standard Class
5598,CA-2014-151176,2014-02-14,2014-02-21,Standard Class
5599,CA-2014-151176,2014-02-14,2014-02-21,Standard Class
5600,CA-2011-108903,2011-10-03,2011-10-03,Same Day
5601,CA-2011-108903,2011-10-03,2011-10-03,Same Day
5602,CA-2011-108903,2011-10-03,2011-10-03,Same Day
5603,CA-2013-117919,2013-08-28,2013-08-30,Second Class
5604,CA-2013-117919,2013-08-28,2013-08-30,Second Class
5605,CA-2012-142475,2012-12-03,2012-12-07,Standard Class
5606,CA-2013-134516,2013-09-21,2013-09-26,Standard Class
5607,CA-2013-134516,2013-09-21,2013-09-26,Standard Class
5608,CA-2014-105193,2014-03-26,2014-04-01,Standard Class
5609,CA-2012-168634,2012-12-06,2012-12-11,Standard Class
5610,CA-2014-117198,2014-09-01,2014-09-06,Standard Class
5611,CA-2012-145828,2012-10-05,2012-10-07,First Class
5612,CA-2014-121027,2014-08-19,2014-08-23,Standard Class
5613,CA-2014-121027,2014-08-19,2014-08-23,Standard Class
5614,CA-2013-147431,2013-02-02,2013-02-07,Standard Class
5615,CA-2013-158001,2013-08-24,2013-08-28,Standard Class
5616,CA-2013-158001,2013-08-24,2013-08-28,Standard Class
5617,CA-2013-158001,2013-08-24,2013-08-28,Standard Class
5618,CA-2014-125745,2014-07-01,2014-07-05,Standard Class
5619,CA-2012-101154,2012-09-18,2012-09-21,First Class
5620,US-2013-124163,2013-09-26,2013-10-01,Standard Class
5621,US-2013-124163,2013-09-26,2013-10-01,Standard Class
5622,US-2013-124163,2013-09-26,2013-10-01,Standard Class
5623,US-2013-124163,2013-09-26,2013-10-01,Standard Class
5624,CA-2013-121748,2013-10-25,2013-10-29,Second Class
5625,CA-2013-121748,2013-10-25,2013-10-29,Second Class
5626,CA-2011-126683,2011-09-29,2011-10-01,Second Class
5627,CA-2011-126683,2011-09-29,2011-10-01,Second Class
5628,CA-2014-148810,2014-06-27,2014-07-02,Standard Class
5629,CA-2014-148810,2014-06-27,2014-07-02,Standard Class
5630,US-2013-146066,2013-08-22,2013-08-24,Second Class
5631,CA-2011-127614,2011-02-12,2011-02-16,Standard Class
5632,CA-2011-127614,2011-02-12,2011-02-16,Standard Class
5633,CA-2011-127614,2011-02-12,2011-02-16,Standard Class
5634,CA-2013-101742,2013-09-24,2013-09-29,Second Class
5635,CA-2012-134943,2012-12-05,2012-12-06,First Class
5636,CA-2014-123022,2014-09-04,2014-09-09,Standard Class
5637,CA-2014-123022,2014-09-04,2014-09-09,Standard Class
5638,CA-2014-113208,2014-03-27,2014-04-03,Standard Class
5639,CA-2011-154893,2011-12-21,2011-12-27,Standard Class
5640,CA-2011-154893,2011-12-21,2011-12-27,Standard Class
5641,CA-2011-147900,2011-09-23,2011-09-28,Standard Class
5642,CA-2014-106355,2014-04-03,2014-04-06,First Class
5643,CA-2013-127985,2013-04-02,2013-04-06,Second Class
5644,CA-2012-166604,2012-05-15,2012-05-20,Second Class
5645,CA-2014-120719,2014-03-24,2014-03-27,First Class
5646,CA-2014-127117,2014-04-15,2014-04-20,Standard Class
5647,CA-2012-104241,2012-01-04,2012-01-09,Standard Class
5648,CA-2014-168179,2014-11-03,2014-11-08,Standard Class
5649,CA-2014-142342,2014-07-18,2014-07-20,Second Class
5650,CA-2014-142342,2014-07-18,2014-07-20,Second Class
5651,CA-2014-142342,2014-07-18,2014-07-20,Second Class
5652,CA-2014-142342,2014-07-18,2014-07-20,Second Class
5653,CA-2014-109099,2014-10-07,2014-10-12,Standard Class
5654,US-2011-134187,2011-11-04,2011-11-11,Standard Class
5655,CA-2013-145261,2013-12-19,2013-12-22,First Class
5656,CA-2013-145261,2013-12-19,2013-12-22,First Class
5657,CA-2013-145261,2013-12-19,2013-12-22,First Class
5658,CA-2013-145261,2013-12-19,2013-12-22,First Class
5659,CA-2013-145261,2013-12-19,2013-12-22,First Class
5660,CA-2013-145261,2013-12-19,2013-12-22,First Class
5661,CA-2013-145261,2013-12-19,2013-12-22,First Class
5662,CA-2013-108875,2013-09-25,2013-10-02,Standard Class
5663,CA-2013-108875,2013-09-25,2013-10-02,Standard Class
5664,CA-2013-141957,2013-07-22,2013-07-22,Same Day
5665,CA-2013-141957,2013-07-22,2013-07-22,Same Day
5666,CA-2013-141957,2013-07-22,2013-07-22,Same Day
5667,CA-2013-141957,2013-07-22,2013-07-22,Same Day
5668,CA-2013-142405,2013-06-12,2013-06-16,Standard Class
5669,CA-2013-142405,2013-06-12,2013-06-16,Standard Class
5670,CA-2013-142405,2013-06-12,2013-06-16,Standard Class
5671,CA-2012-141012,2012-06-09,2012-06-11,Second Class
5672,CA-2012-141012,2012-06-09,2012-06-11,Second Class
5673,CA-2014-127922,2014-10-28,2014-11-04,Standard Class
5674,CA-2014-127922,2014-10-28,2014-11-04,Standard Class
5675,CA-2013-146318,2013-01-22,2013-01-27,Standard Class
5676,CA-2011-135993,2011-05-28,2011-06-02,Standard Class
5677,CA-2011-135993,2011-05-28,2011-06-02,Standard Class
5678,CA-2011-126802,2011-12-29,2012-01-05,Standard Class
5679,CA-2013-143924,2013-07-29,2013-08-04,Standard Class
5680,CA-2013-143924,2013-07-29,2013-08-04,Standard Class
5681,CA-2013-141551,2013-09-25,2013-10-01,Standard Class
5682,CA-2013-141551,2013-09-25,2013-10-01,Standard Class
5683,CA-2011-164315,2011-04-02,2011-04-08,Standard Class
5684,CA-2011-164315,2011-04-02,2011-04-08,Standard Class
5685,CA-2011-164315,2011-04-02,2011-04-08,Standard Class
5686,CA-2012-131072,2012-11-05,2012-11-05,Same Day
5687,CA-2011-131541,2011-07-28,2011-07-28,Same Day
5688,CA-2011-131541,2011-07-28,2011-07-28,Same Day
5689,CA-2011-131541,2011-07-28,2011-07-28,Same Day
5690,CA-2012-119550,2012-12-26,2012-12-31,Standard Class
5691,US-2012-138093,2012-12-10,2012-12-16,Standard Class
